trajectory_id,program_id,task_id,family,variant,condition,task_text,reference_text,boundary_crossed,reference_start_token_index,token_count,analysis_token_count,trajectory_valid,mean_entropy_top20,median_entropy_top20,mean_entropy_valid_vocab,median_entropy_valid_vocab,semantic_step_balanced_entropy_top20,mean_p1,median_p1,mean_top20_mass,mean_reference_surprisal,median_reference_rank,fraction_p1_ge_090,fraction_p1_ge_099,step_mapped_token_fraction,boundary_overlap_token_fraction,unmapped_token_fraction
numeric_palindrome__v3__python_opaque,numeric_palindrome__v3,numeric_palindrome,numeric_reverse,3,python_opaque,"Given a nonnegative integer, determine whether its decimal digits form a palindrome.","def zav0(mip0):
    tuk0 = mip0
    qel0 = 0
    while mip0 > 0:
        vor0 = mip0 % 10
        qel0 = qel0 * 10 + vor0
        mip0 //= 10
    return tuk0 == qel0",False,27,84,83,True,0.5741870179932799,0.07006993889808655,0.8320016639387089,0.08137121796607971,0.789678077906852,0.8217004415949425,0.9888861775398254,0.9570785624435149,1.3408546292789432,1.0,0.6265060240963856,0.4819277108433735,1.0,0.0,0.0
reverse_string__v3__procedural_prose,reverse_string__v3,reverse_string,reverse_sequence,3,procedural_prose,"Given a string, create a new string containing the same characters in reverse order.","Define a procedure named reverse_string that receives x.
Set entry to ''.
For each element in range((len(x) - 1), -1, -1), do the following.
    Increase entry by x[element].
Return entry.",False,26,58,57,True,0.737858232865396,0.5006576776504517,0.8318510682918459,0.5222035646438599,0.982910599533576,0.7667501236785922,0.8854171633720398,0.9875321105906838,1.827504144360175,1.0,0.49122807017543857,0.21052631578947367,1.0,0.0,0.0
first_even_index__v3__python_opaque,first_even_index__v3,first_even_index,first_match_index,3,python_opaque,"Given a list of integers, return the index of the first even value, or minus one if none exists.","def zav0(mip0):
    for tuk0, qel0 in enumerate(mip0):
        if qel0 % 2 == 0:
            return tuk0
    return -1",False,32,50,49,True,0.6278450149610373,0.06421320140361786,0.9401325183333734,0.07968811690807343,0.6134159444511169,0.8066952713594144,0.989912748336792,0.9464960268565586,1.7766925040598334,1.0,0.6530612244897959,0.4897959183673469,1.0,0.0,0.0
partition_by_sign__v2__pseudocode,partition_by_sign__v2,partition_by_sign,partition,2,pseudocode,"Given a list of numbers, return two lists: negative values first and nonnegative values second, preserving input order within each group.","PROCEDURE partition_by_sign(output)
item <- []
value <- []
FOR current IN output
    IF current < 0
        item.append(current)
    ELSE
        value.append(current)
RETURN (item, value)",False,37,60,59,True,0.6426395412763359,0.25587087869644165,0.7857961067989058,0.32217782735824585,0.8516534880931778,0.8017850763211816,0.9492002129554749,0.9811317627712831,1.4172294728538826,1.0,0.5254237288135594,0.3389830508474576,0.9642857142857143,0.0,0.03571428571428571
running_product__v2__python_opaque,running_product__v2,running_product,cumulative_scan,2,python_opaque,"Given a list of numbers, produce the running product after each position.","def zav0(mip0):
    tuk0 = 1
    qel0 = []
    for vor0 in mip0:
        tuk0 *= vor0
        qel0.append(tuk0)
    return qel0",False,24,61,60,True,0.6253513675144252,0.12046809494495392,0.9508833463594784,0.13371746987104416,0.9163285096476115,0.8020561439295609,0.9793699383735657,0.9435226360956828,1.7411132339078297,1.0,0.6666666666666666,0.4166666666666667,1.0,0.0,0.0
count_even_digits__v1__pseudocode,count_even_digits__v1,count_even_digits,digit_count,1,pseudocode,"Given a positive integer, count how many of its decimal digits are even.","PROCEDURE count_even_digits(number)
count <- 0
WHILE number > 0
    digit <- (number % 10)
    IF (digit % 2) = 0
        count <- count + 1
    number <- number // 10
RETURN count",False,25,71,70,True,0.3613809700031717,0.06713629141449928,0.38588582729754695,0.07406574487686157,0.30848219390451465,0.8722116751330239,0.9901911318302155,0.9972522480147226,0.6102584868245604,1.0,0.6714285714285714,0.5,1.0,0.0,0.0
count_character__v1__python_opaque,count_character__v1,count_character,char_count,1,python_opaque,"Given a string and a character, count how many times that character appears.","def zav0(mip0, tuk0):
    qel0 = 0
    for vor0 in mip0:
        if vor0 == tuk0:
            qel0 += 1
    return qel0",False,25,55,54,True,0.7273282994154013,0.1396823637187481,1.111680577658936,0.1883876770734787,0.787297038404393,0.769296325467251,0.9760852456092834,0.9355554205399973,1.863063141319462,1.0,0.5925925925925926,0.37037037037037035,1.0,0.0,0.0
most_frequent__v1__nl_exp7_anchor,most_frequent__v1,most_frequent,mode_selection,1,nl_exp7_anchor,"Given a non-empty list, return a value with the highest occurrence count, choosing the first such value on ties.",Build occurrence counts. Then scan the original list while tracking the best value and highest count seen. Replace the best only when a strictly higher count is found. Return the best value.,False,35,36,35,True,1.4205431256975447,1.3516920804977417,1.824792081969125,1.9275627136230469,,0.5572411145482744,0.5455344915390015,0.9421582852091108,2.2248808601072856,1.0,0.02857142857142857,0.0,,,
transpose_matrix__v3__controlled_nl,transpose_matrix__v3,transpose_matrix,matrix_transform,3,controlled_nl,"Given a non-empty rectangular matrix, return its transpose.","PROCEDURE transpose_matrix INPUT entry:
SET result TO [].
FOR EACH element IN range(len(entry[0])):
    SET x TO [].
    FOR EACH n_count IN entry:
        EXECUTE x.append(n_count[element]).
    EXECUTE result.append(x).
RETURN result",False,24,84,83,True,0.6463695403569972,0.4084140658378601,0.7901733861436664,0.4648335576057434,0.7058129882145294,0.8025644940425114,0.9250528216362,0.9809382600956652,1.6408321393137595,1.0,0.5180722891566265,0.3614457831325301,1.0,0.0,0.0
adjacent_differences__v2__controlled_nl,adjacent_differences__v2,adjacent_differences,adjacent_transform,2,controlled_nl,"Given a list of numbers, create a list of differences between each value and its predecessor.","PROCEDURE adjacent_differences INPUT current:
SET value TO [].
FOR EACH item IN range(1, len(current)):
    EXECUTE value.append((current[item] - current[(item - 1)])).
RETURN value",False,30,62,61,True,0.6992792938167962,0.527442991733551,0.843768181741146,0.5626083016395569,0.8656982776142346,0.7783280931046752,0.8679549098014832,0.9803996066578099,1.9530968415811152,1.0,0.47540983606557374,0.26229508196721313,1.0,0.0,0.0
group_by_first_character__v1__python_canonical,group_by_first_character__v1,group_by_first_character,grouping,1,python_canonical,"Given a list of non-empty strings, build a dictionary grouping strings by their first character while preserving input order inside each group.","def group_by_first_character(words):
    groups = {}
    for word in words:
        key = word[0]
        if key not in groups:
            groups[key] = []
        groups[key].append(word)
    return groups",False,37,61,60,True,0.17518851356156423,0.013018600642681122,0.18402544270429644,0.013510335236787796,0.38187609470827133,0.9503593067328135,0.998365968465805,0.9990976303815842,0.23155732410953836,1.0,0.8166666666666667,0.5666666666666667,1.0,0.0,0.0
flatten_lists__v2__controlled_nl,flatten_lists__v2,flatten_lists,flatten_one_level,2,controlled_nl,"Given a list of lists, flatten exactly one level into a single list.","PROCEDURE flatten_lists INPUT value:
SET current TO [].
FOR EACH item IN value:
    FOR EACH output IN item:
        EXECUTE current.append(output).
RETURN current",False,26,53,52,True,0.7438789556531796,0.7707554996013641,0.8806727004960592,0.8221016526222229,0.7685340837630334,0.7579151758780847,0.792409747838974,0.9827500570278901,1.7542715236204371,1.0,0.4230769230769231,0.3269230769230769,1.0,0.0,0.0
matrix_contains__v1__procedural_prose,matrix_contains__v1,matrix_contains,matrix_search,1,procedural_prose,"Given a matrix and a target value, determine whether the target occurs anywhere in the matrix.","Define a procedure named matrix_contains that receives matrix and target.
For each row in matrix, do the following.
    For each value in row, do the following.
        If value equals target, do the following.
            Return true.
Return false.",False,28,57,56,True,0.6854398377888303,0.549520879983902,0.775291042103033,0.5705526173114777,0.7095927167995036,0.7953925883131368,0.8463854789733887,0.9884492297257695,0.9936186236456186,1.0,0.4107142857142857,0.125,1.0,0.0,0.0
contains_zero__v1__nl_exp7_anchor,contains_zero__v1,contains_zero,membership_test,1,nl_exp7_anchor,"Given a list of numbers, determine whether zero occurs in the list.","Examine the numbers one by one. If the current number equals zero, return true immediately. If the scan finishes without finding zero, return false.",False,24,32,31,True,0.8748164567889856,0.8101472854614258,0.9551289639540858,0.8304824829101562,,0.7144685608725394,0.7783243656158447,0.9905150955723178,1.3064491646716394,1.0,0.2903225806451613,0.12903225806451613,,,
group_by_length__v2__nl_exp7_anchor,group_by_length__v2,group_by_length,grouping,2,nl_exp7_anchor,"Given a list of strings, build a dictionary grouping strings by their length while preserving input order inside each group.","Begin with an empty dictionary. Inspect each string, use its length as the key, build an empty list for a new key, and add the string to that key's list. Output the dictionary.",False,33,42,41,True,0.9763968589253548,0.8571999669075012,1.1835731918080254,0.9738200902938843,,0.7025297113308092,0.7580054402351379,0.9717310361745881,1.692734742924009,1.0,0.34146341463414637,0.04878048780487805,,,
matrix_contains__v2__procedural_prose,matrix_contains__v2,matrix_contains,matrix_search,2,procedural_prose,"Given a matrix and a target value, determine whether the target occurs anywhere in the matrix.","Define a procedure named matrix_contains that receives item and current.
For each value in item, do the following.
    For each output in value, do the following.
        If output equals current, do the following.
            Return true.
Return false.",False,28,57,56,True,0.8177779009898326,0.6518320143222809,0.975176112360454,0.7316401898860931,0.8874782271566297,0.7569923241223607,0.8394510746002197,0.9787715375423431,2.006477962237633,1.0,0.3392857142857143,0.125,1.0,0.0,0.0
digit_sum__v1__nl_exp7_anchor,digit_sum__v1,digit_sum,digit_aggregate,1,nl_exp7_anchor,"Given a nonnegative integer, compute the sum of its decimal digits.","Start a total at zero. While the number is positive, add its last decimal digit to the total and remove that digit using integer division by ten. Return the total.",False,24,34,33,True,0.9966916353865103,0.9572910070419312,1.1127143136479638,1.0157240629196167,,0.6630852687539477,0.6936801671981812,0.9841547536127495,1.4367699459279804,1.0,0.2727272727272727,0.030303030303030304,,,
string_palindrome__v2__procedural_prose,string_palindrome__v2,string_palindrome,palindrome_test,2,procedural_prose,"Given a string, determine whether it reads the same forward and backward.","Define a procedure named string_palindrome that receives current.
Set item to 0.
Set value to (len(current) - 1).
While item is less than value, do the following.
    If current[item] does not equal current[value], do the following.
        Return false.
    Increase item by 1.
    Decrease value by 1.
Return true.",False,25,94,93,True,0.5679058349162143,0.28377580642700195,0.6728439915894596,0.34486496448516846,0.6336230549391746,0.8272097160418829,0.9471884369850159,0.9846006638260298,1.1043762000444448,1.0,0.5483870967741935,0.3010752688172043,1.0,0.0,0.0
list_palindrome__v1__procedural_prose,list_palindrome__v1,list_palindrome,palindrome_test,1,procedural_prose,"Given a list, determine whether its values read the same forward and backward.","Define a procedure named list_palindrome that receives values.
Set left to 0.
Set right to (len(values) - 1).
While left is less than right, do the following.
    If values[left] does not equal values[right], do the following.
        Return false.
    Increase left by 1.
    Decrease right by 1.
Return true.",False,26,94,93,True,0.4281133467992076,0.12426064908504486,0.4911646790172111,0.13400614261627197,0.42966561490950816,0.8740151367520773,0.9753100872039795,0.9918067282246005,0.8816161487524422,1.0,0.6774193548387096,0.3655913978494624,1.0,0.0,0.0
rotate_left_one__v1__pseudocode,rotate_left_one__v1,rotate_left_one,rotation,1,pseudocode,"Given a non-empty list, rotate it left by one position.","PROCEDURE rotate_left_one(values)
result <- []
FOR value IN values[1:]
    result.append(value)
result.append(values[0])
RETURN result",False,24,46,45,True,0.7548522527433104,0.6855602264404297,0.865534211974591,0.8152081966400146,0.815166188434269,0.7489727013640933,0.7984123229980469,0.9852843072679308,1.0782198663322358,1.0,0.4,0.26666666666666666,1.0,0.0,0.0
gcd_list__v3__nl_exp7_anchor,gcd_list__v3,gcd_list,gcd_family,3,nl_exp7_anchor,"Given a non-empty list of nonnegative integers, compute the greatest common divisor of all values.","Set the first value as the current gcd. For each remaining value, repeatedly apply the Euclidean algorithm to combine it with the current gcd. Produce the final gcd.",False,31,37,36,True,1.1246761576233741,1.260931670665741,1.2994639220899746,1.4188372492790222,,0.6374814526902305,0.6067282259464264,0.9764773762888379,1.4530542019894912,1.0,0.2777777777777778,0.19444444444444445,,,
fibonacci_first_n__v2__pseudocode,fibonacci_first_n__v2,fibonacci_first_n,fibonacci,2,pseudocode,"Given a nonnegative integer n, return the first n Fibonacci values starting with zero and one.","PROCEDURE fibonacci_first_n(output)
value <- 0
current <- 1
counter <- []
FOR item IN range(output)
    counter.append(value)
    (value, current) <- (current, (value + current))
RETURN counter",False,32,65,64,True,0.5901100459377631,0.31724436581134796,0.7077046599588357,0.4179767668247223,0.9462582706156859,0.8112789851147681,0.939778596162796,0.984230694361031,1.5312378769399402,1.0,0.53125,0.328125,1.0,0.0,0.0
contains_zero__v2__python_opaque,contains_zero__v2,contains_zero,membership_test,2,python_opaque,"Given a list of numbers, determine whether zero occurs in the list.","def zav0(mip0):
    for tuk0 in mip0:
        if tuk0 == 0:
            return True
    return False",False,24,38,37,True,0.6759654325480271,0.2121802270412445,0.949796003623035,0.21744781732559204,0.6720084210544398,0.7843204881693866,0.9642810225486755,0.9596937250446629,1.830965106783264,1.0,0.6486486486486487,0.35135135135135137,1.0,0.0,0.0
lcm_list__v3__pseudocode,lcm_list__v3,lcm_list,lcm_family,3,pseudocode,"Given a non-empty list of positive integers, compute the least common multiple of all values.","PROCEDURE lcm_list(n_count)
x <- n_count[0]
FOR result IN n_count[1:]
    element <- x
    entry <- result
    WHILE entry != 0
        (element, entry) <- (entry, (element % entry))
    x <- ((x // element) * result)
RETURN x",False,29,84,83,True,0.7372363268064457,0.5592013597488403,0.9002895062310773,0.7147579193115234,0.8408861222022097,0.7697333810200174,0.8688547015190125,0.9794146533471992,1.526624195917052,1.0,0.4939759036144578,0.14457831325301204,1.0,0.0,0.0
fibonacci_nth__v1__pseudocode,fibonacci_nth__v1,fibonacci_nth,fibonacci,1,pseudocode,"Given a nonnegative integer n with F0 equal to zero and F1 equal to one, return Fn iteratively.","PROCEDURE fibonacci_nth(n)
a <- 0
b <- 1
FOR _ IN range(n)
    (a, b) <- (b, (a + b))
RETURN a",False,35,51,50,True,0.5341421415982768,0.2775583863258362,0.617645494567696,0.2901434898376465,0.5080215003923513,0.8175363203883171,0.9352401494979858,0.9900523543357849,1.23556920435527,1.0,0.52,0.38,1.0,0.0,0.0
count_odd__v1__controlled_nl,count_odd__v1,count_odd,parity_count,1,controlled_nl,"Given a list of integers, count how many values are odd.","PROCEDURE count_odd INPUT values:
SET count TO 0.
FOR EACH value IN values:
    IF (value % 2) != 0:
        UPDATE count USING + 1.
RETURN count",False,23,55,54,True,0.5252619785126256,0.28456661850214005,0.5732640361357307,0.3029857575893402,0.4750264851508075,0.8275917398708837,0.9307361543178558,0.9943912349365376,1.376266308283751,1.0,0.5185185185185185,0.37037037037037035,1.0,0.0,0.0
string_palindrome__v3__controlled_nl,string_palindrome__v3,string_palindrome,palindrome_test,3,controlled_nl,"Given a string, determine whether it reads the same forward and backward.","PROCEDURE string_palindrome INPUT x:
SET element TO 0.
SET entry TO (len(x) - 1).
WHILE element < entry:
    IF x[element] != x[entry]:
        RETURN FALSE
    UPDATE element USING + 1.
    UPDATE entry USING - 1.
RETURN TRUE",False,25,83,82,True,0.6551343812829057,0.296211913228035,0.7719008192528612,0.3511000871658325,0.6335224296051483,0.7893470214089242,0.9389636516571045,0.9840820976873723,1.3254115785340528,1.0,0.5365853658536586,0.3170731707317073,1.0,0.0,0.0
count_digits__v3__python_canonical,count_digits__v3,count_digits,digit_count,3,python_canonical,"Given a positive integer, count its decimal digits.","def count_digits(entry):
    element = 0
    while entry > 0:
        entry //= 10
        element += 1
    return element",False,20,40,39,True,0.4493733083572573,0.15198475122451782,0.5007058236500225,0.1524764448404312,0.5442160074987138,0.8502991275909619,0.9697495102882385,0.9936120403118622,0.7880700045026083,1.0,0.6153846153846154,0.3076923076923077,1.0,0.0,0.0
are_disjoint__v2__controlled_nl,are_disjoint__v2,are_disjoint,set_relation,2,controlled_nl,"Given two collections, determine whether they have no value in common.","PROCEDURE are_disjoint INPUT item, value:
FOR EACH current IN item:
    IF current IN value:
        RETURN FALSE
RETURN TRUE",False,23,40,39,True,0.8565473494713959,0.7687594890594482,1.053865406574168,0.8277655839920044,0.7597633231737806,0.7316381342900105,0.8122487664222717,0.9723879190591666,1.9230591396184396,1.0,0.38461538461538464,0.23076923076923078,1.0,0.0,0.0
numeric_palindrome__v3__nl_exp7_anchor,numeric_palindrome__v3,numeric_palindrome,numeric_reverse,3,nl_exp7_anchor,"Given a nonnegative integer, determine whether its decimal digits form a palindrome.",Proceed as follows. Save the original number and build its reversed decimal value digit by digit. Compare the reversed value with the original and return whether they are equal.,False,27,36,35,True,1.337352314006005,1.3417755365371704,1.647629106497126,1.547008991241455,,0.5762542175395148,0.5607500076293945,0.9497586607933044,1.6411030852435422,1.0,0.17142857142857143,0.08571428571428572,,,
scan_max__v3__python_canonical,scan_max__v3,scan_max,scan_extremum,3,python_canonical,"Given a non-empty list of numbers, find the largest value by scanning the list once.","def scan_max(x):
    element = x[0]
    for entry in x[1:]:
        if entry > element:
            element = entry
    return element",False,30,41,40,True,0.37612518676323814,0.10027672350406647,0.41705316219013183,0.10500099882483482,0.4866413877138661,0.886744786798954,0.9847652912139893,0.9953102454543113,0.9575699106593675,1.0,0.675,0.475,1.0,0.0,0.0
group_by_length__v2__procedural_prose,group_by_length__v2,group_by_length,grouping,2,procedural_prose,"Given a list of strings, build a dictionary grouping strings by their length while preserving input order inside each group.","Define a procedure named group_by_length that receives output.
Set item to {}.
For each current in output, do the following.
    Set value to len(current).
    If value is not in item, do the following.
        Set item[value] to [].
    Append current to item[value].
Return item.",False,33,76,75,True,0.7490829604491591,0.6386008262634277,0.8870965463419755,0.683725118637085,0.9059496050719948,0.7649264331658682,0.8484872579574585,0.9818946146965026,1.417060397195164,1.0,0.4266666666666667,0.21333333333333335,1.0,0.0,0.0
ordered_intersection__v1__procedural_prose,ordered_intersection__v1,ordered_intersection,ordered_intersection,1,procedural_prose,"Given two lists, return values from the first list that also occur in the second list, preserving duplicates and order from the first list.","Define a procedure named ordered_intersection that receives first and second.
Set result to [].
For each value in first, do the following.
    If value is in second, do the following.
        Append value to result.
Return result.",False,38,55,54,True,0.659177913175275,0.5076116323471069,0.7729345552140364,0.5288803577423096,0.7632029998866428,0.8064929219307723,0.8927922546863556,0.9853222314958219,1.25268903550804,1.0,0.5,0.14814814814814814,1.0,0.0,0.0
transpose_matrix__v1__procedural_prose,transpose_matrix__v1,transpose_matrix,matrix_transform,1,procedural_prose,"Given a non-empty rectangular matrix, return its transpose.","Define a procedure named transpose_matrix that receives matrix.
Set result to [].
For each col in range(len(matrix[0])), do the following.
    Set new_row to [].
    For each row in matrix, do the following.
        Append row[col] to new_row.
    Append new_row to result.
Return result.",False,24,83,82,True,0.6035581118400243,0.15880566090345383,0.6795459723983119,0.18237534910440445,0.6952329455082111,0.8183558581442367,0.9708625972270966,0.9902870596908941,0.8354392884522407,1.0,0.5609756097560976,0.3902439024390244,1.0,0.0,0.0
bubble_sort_ascending__v1__nl_exp7_anchor,bubble_sort_ascending__v1,bubble_sort_ascending,bubble_sort,1,nl_exp7_anchor,"Given a list of numbers, sort it in ascending order using bubble sort and return the sorted copy.","Copy the input list. Repeatedly scan adjacent pairs and swap them when the left value is greater than the right value. After enough passes, return the copy.",False,32,34,33,True,1.001824995026585,1.072987675666809,1.1221443672495133,1.1297096014022827,,0.6795428562344927,0.6692743301391602,0.984428882598877,1.9479984970442301,1.0,0.30303030303030304,0.12121212121212122,,,
selection_sort_descending__v2__pseudocode,selection_sort_descending__v2,selection_sort_descending,selection_sort,2,pseudocode,"Given a list of numbers, sort it in descending order using selection sort and return the sorted copy.","PROCEDURE selection_sort_descending(counter)
output <- counter[:]
FOR current IN range(len(output))
    item <- current
    FOR value IN range((current + 1), len(output))
        IF output[value] > output[item]
            item <- value
    (output[current], output[item]) <- (output[item], output[current])
RETURN output",False,31,93,92,True,0.5180490988938761,0.15578299015760422,0.6033539475595361,0.19125617295503616,0.71384047717686,0.8282749651242858,0.9727189540863037,0.9886246168095133,1.078537967643609,1.0,0.5869565217391305,0.42391304347826086,1.0,0.0,0.0
matrix_column_sums__v3__python_canonical,matrix_column_sums__v3,matrix_column_sums,matrix_aggregate,3,python_canonical,"Given a non-empty rectangular matrix of numbers, return a list containing the sum of each column.","def matrix_column_sums(entry):
    x = []
    for element in range(len(entry[0])):
        n_count = 0
        for result in entry:
            n_count += result[element]
        x.append(n_count)
    return x",False,31,68,67,True,0.41223645480605947,0.11734654009342194,0.47542843189363176,0.11762720346450806,0.8334137642956366,0.8725202486141405,0.9833053946495056,0.9915153571029207,1.0286773478553641,1.0,0.7611940298507462,0.417910447761194,1.0,0.0,0.0
most_frequent__v2__controlled_nl,most_frequent__v2,most_frequent,mode_selection,2,controlled_nl,"Given a non-empty list, return a value with the highest occurrence count, choosing the first such value on ties.","PROCEDURE most_frequent INPUT output:
SET value TO {}.
FOR EACH current IN output:
    SET value[current] TO (value.get(current, 0) + 1).
SET item TO output[0].
FOR EACH current IN output:
    IF value[current] > value[item]:
        SET item TO current.
RETURN item",False,35,90,89,True,0.6774218064321472,0.343717098236084,0.882083898497717,0.3865054249763489,0.7537602446000014,0.7837694047876959,0.9314610958099365,0.9700631700204999,1.21667932457023,1.0,0.5393258426966292,0.30337078651685395,1.0,0.0,0.0
ordered_intersection__v3__controlled_nl,ordered_intersection__v3,ordered_intersection,ordered_intersection,3,controlled_nl,"Given two lists, return values from the first list that also occur in the second list, preserving duplicates and order from the first list.","PROCEDURE ordered_intersection INPUT element, x:
SET entry TO [].
FOR EACH result IN element:
    IF result IN x:
        EXECUTE entry.append(result).
RETURN entry",False,38,52,51,True,1.0464879203286461,1.0282233953475952,1.3948424776214832,1.2989689111709595,1.1349822536003702,0.6627388805443165,0.6843782067298889,0.9456546739035961,2.218475563047119,1.0,0.3333333333333333,0.13725490196078433,1.0,0.0,0.0
filter_negative__v3__pseudocode,filter_negative__v3,filter_negative,sign_filter,3,pseudocode,"Given a list of numbers, create a new list containing only negative values.","PROCEDURE filter_negative(x)
element <- []
FOR entry IN x
    IF entry < 0
        element.append(entry)
RETURN element",False,25,39,38,True,0.5957853511515024,0.2959437966346741,0.6684035646076633,0.3070865720510483,0.695347628019388,0.8045143257630499,0.9340574443340302,0.9912845774700767,1.4540096902677953,1.0,0.5789473684210527,0.2894736842105263,1.0,0.0,0.0
rotate_matrix_clockwise__v3__python_canonical,rotate_matrix_clockwise__v3,rotate_matrix_clockwise,matrix_transform,3,python_canonical,"Given a non-empty square matrix, return a new matrix rotated ninety degrees clockwise.","def rotate_matrix_clockwise(entry):
    result = []
    aggregate = len(entry)
    for element in range(aggregate):
        x = []
        for n_count in range(aggregate - 1, -1, -1):
            x.append(entry[n_count][element])
        result.append(x)
    return result",False,30,85,84,True,0.3967634097224445,0.11073509976267815,0.46049918012351465,0.1235496886074543,0.7849124896262664,0.8802315261037577,0.9825695157051086,0.9919003453992662,0.9747601694093193,1.0,0.6904761904761905,0.38095238095238093,1.0,0.0,0.0
count_equal_neighbors__v1__python_opaque,count_equal_neighbors__v1,count_equal_neighbors,adjacent_analysis,1,python_opaque,"Given a list, count how many adjacent pairs contain equal values.","def zav0(mip0):
    tuk0 = 0
    for qel0 in range(1, len(mip0)):
        if mip0[qel0] == mip0[qel0 - 1]:
            tuk0 += 1
    return tuk0",False,23,71,70,True,0.46432719429846786,0.07820289582014084,0.6840340389329608,0.08513300493359566,0.6742598828837264,0.8617707035371236,0.9883062243461609,0.9647406109741756,1.3130856450797572,1.0,0.7142857142857143,0.4857142857142857,1.0,0.0,0.0
count_below__v3__controlled_nl,count_below__v3,count_below,threshold_count,3,controlled_nl,"Given a list of numbers and a threshold, count the values less than the threshold.","PROCEDURE count_below INPUT result, entry:
SET element TO 0.
FOR EACH x IN result:
    IF x < entry:
        UPDATE element USING + 1.
RETURN element",False,27,51,50,True,0.8586979358480312,0.6489238142967224,1.0558576422533952,0.7231205105781555,0.8228194152057373,0.7171394094824791,0.8284526169300079,0.9735838854312897,2.2817538792957204,1.0,0.36,0.16,1.0,0.0,0.0
first_even_index__v3__nl_exp7_anchor,first_even_index__v3,first_even_index,first_match_index,3,nl_exp7_anchor,"Given a list of integers, return the index of the first even value, or minus one if none exists.","Process the list from the beginning while tracking the current index. Whenever an even value is encountered, return its index. If the end is reached with no match, return minus one.",False,32,37,36,True,0.8515679902241876,0.7699059545993805,0.9683520649689146,0.8432947993278503,,0.7172414271367921,0.7792806029319763,0.9831059674421946,1.2133165127080348,1.0,0.3888888888888889,0.08333333333333333,,,
insertion_sort_descending__v2__python_opaque,insertion_sort_descending__v2,insertion_sort_descending,insertion_sort,2,python_opaque,"Given a list of numbers, sort it in descending order using insertion sort and return the sorted copy.","def zav0(mip0):
    tuk0 = mip0[:]
    for qel0 in range(1, len(tuk0)):
        vor0 = tuk0[qel0]
        nex0 = qel0 - 1
        while nex0 >= 0 and tuk0[nex0] < vor0:
            tuk0[nex0 + 1] = tuk0[nex0]
            nex0 -= 1
        tuk0[nex0 + 1] = vor0
    return tuk0",False,32,132,131,True,0.3326374650407598,0.014112561009824276,0.4692908657693598,0.014487514272332191,0.49422058387516354,0.893285370680667,0.99836665391922,0.9777268958455734,0.8747520175157337,1.0,0.7938931297709924,0.6793893129770993,1.0,0.0,0.0
count_below__v2__nl_exp7_anchor,count_below__v2,count_below,threshold_count,2,nl_exp7_anchor,"Given a list of numbers and a threshold, count the values less than the threshold.","Begin a counter at zero. Inspect every value. When the current value is less than the threshold, increase the counter by one. Output the counter.",False,27,31,30,True,0.898475394025445,0.7890660464763641,1.0495758943880598,0.9189676940441132,,0.7221286753813426,0.785195380449295,0.9803554693857829,1.6519768442657854,1.0,0.3333333333333333,0.06666666666666667,,,
reverse_integer__v3__procedural_prose,reverse_integer__v3,reverse_integer,numeric_reverse,3,procedural_prose,"Given a nonnegative integer, reverse the order of its decimal digits.","Define a procedure named reverse_integer that receives entry.
Set x to 0.
While entry is greater than 0, do the following.
    Set element to (entry % 10).
    Set x to ((x * 10) + element).
    Update entry to entry // 10.
Return x.",False,24,75,74,True,0.6295962035164419,0.36826618015766144,0.7406992813268726,0.42154182493686676,0.6763546404368668,0.8058018748824661,0.9188997745513916,0.984417783247458,1.2909382651502486,1.0,0.5540540540540541,0.2702702702702703,1.0,0.0,0.0
count_odd__v1__pseudocode,count_odd__v1,count_odd,parity_count,1,pseudocode,"Given a list of integers, count how many values are odd.","PROCEDURE count_odd(values)
count <- 0
FOR value IN values
    IF (value % 2) != 0
        count <- count + 1
RETURN count",False,23,45,44,True,0.45480841983825565,0.21397313475608826,0.4852285191322649,0.21953605115413666,0.3992080670320017,0.8483331250873479,0.9547750949859619,0.9965138516642831,0.8393885858411223,1.0,0.5909090909090909,0.36363636363636365,1.0,0.0,0.0
is_nondecreasing__v3__python_opaque,is_nondecreasing__v3,is_nondecreasing,monotonicity,3,python_opaque,"Given a list of numbers, determine whether it is in nondecreasing order.","def zav0(mip0):
    for tuk0 in range(1, len(mip0)):
        if mip0[tuk0 - 1] > mip0[tuk0]:
            return False
    return True",False,27,57,56,True,0.4366969210625809,0.05976376682519913,0.6120265628726754,0.06307315081357956,0.5365758588035123,0.8687357415578195,0.9905394315719604,0.9718974339110511,1.5514416680839207,1.0,0.75,0.5178571428571429,1.0,0.0,0.0
matrix_find_position__v3__pseudocode,matrix_find_position__v3,matrix_find_position,matrix_search,3,pseudocode,"Given a matrix and a target value, return the row and column of the first occurrence in row-major order, or minus one for both if absent.","PROCEDURE matrix_find_position(entry, result)
FOR x IN range(len(entry))
    FOR element IN range(len(entry[x]))
        IF entry[x][element] = result
            RETURN (x, element)
RETURN (-1, -1)",False,41,67,66,True,0.6203122964449876,0.3921745717525482,0.74886914034494,0.42313235998153687,0.6852308965548651,0.7971252826127139,0.907244861125946,0.9840766751404965,1.2774976202881865,1.0,0.5,0.3181818181818182,1.0,0.0,0.0
