trajectory_id,task_id,family,representation,variant,task_text,reference_solution,alignment_method,boundary_crossed,reference_start_token_index,base_token_count_metadata,token_count,analysis_token_count,trajectory_valid,mean_entropy_top20,median_entropy_top20,std_entropy_top20,cumulative_entropy_top20,mean_entropy_valid_vocab,median_entropy_valid_vocab,std_entropy_valid_vocab,cumulative_entropy_valid_vocab,mean_p1,median_p1,mean_top20_mass,fraction_p1_ge_090,fraction_p1_ge_099,longest_run_p1_ge_090,longest_run_p1_ge_099,mean_abs_entropy_change_top20,mean_abs_entropy_change_valid_vocab,reference_in_top20_fraction,mean_reference_surprisal
most_frequent__python__v1,most_frequent,mode_selection,python,1,"Given a non-empty list, return a value with the highest occurrence count, choosing the first such value on ties.","def most_frequent(values):
    counts = {}
    for value in values:
        counts[value] = counts.get(value, 0) + 1
    best = values[0]
    for value in values:
        if counts[value] > counts[best]:
            best = value
    return best",fast_offsets,False,35,35,76,75,True,0.3601815589392208,0.051718663424253464,0.5798555391378964,27.013616920441564,0.41172551683324854,0.05184902250766754,0.7019388043261529,30.87941376249364,0.8867577310403189,0.9920060634613037,0.9933591119448344,0.7333333333333333,0.5333333333333333,17,8,0.37221524543526135,0.444409979333884,0.9866666666666667,0.4358162942961644
merge_sorted_descending__nl__v1,merge_sorted_descending,merge_sorted,nl,1,"Given two lists sorted in descending order, merge them into one descending list.",Create an empty result and place one index at the start of each list. Repeatedly append the larger current value and advance its index. Append any remaining values and return the result.,fast_offsets,False,27,27,37,36,True,1.120932216807786,0.9941650629043579,0.6942527864270985,40.353559805080295,1.3037626066038177,1.1787412762641907,0.8513399150594755,46.93545383773744,0.6529395071168741,0.6920544505119324,0.9736624028947618,0.25,0.027777777777777776,2,1,0.8650341077574661,1.014180363608258,0.9444444444444444,2.1593556193531387
reverse_integer__python__v1,reverse_integer,numeric_reverse,python,1,"Given a nonnegative integer, reverse the order of its decimal digits.","def reverse_integer(number):
    result = 0
    while number > 0:
        digit = number % 10
        result = result * 10 + digit
        number //= 10
    return result",fast_offsets,False,25,25,53,52,True,0.36925682831301504,0.07626469805836678,0.5923273471150398,19.201355072276783,0.4301971621243865,0.0782405473291874,0.7347391710898604,22.3702524304681,0.8850758345081255,0.9884912669658661,0.99156398498095,0.75,0.4807692307692308,9,8,0.5249074588046985,0.6279432649750436,1.0,0.2983660179024285
rotate_matrix_clockwise__nl__v1,rotate_matrix_clockwise,matrix_transform,nl,1,"Given a non-empty square matrix, return a new matrix rotated ninety degrees clockwise.","Create an empty result. For each original column from left to right, build a row by reading that column from bottom to top. Append each row and return the result.",fast_offsets,False,30,30,34,33,True,1.2474127257186356,1.274235486984253,0.7554062828163851,41.16461994871497,1.5290524447619012,1.4582247734069824,1.0084618909719052,50.45873067714274,0.6068236394362017,0.643160343170166,0.9555783398223646,0.15151515151515152,0.06060606060606061,2,1,0.9248538969550282,1.2306030442705378,0.9393939393939394,2.1631975531239402
running_sum__nl__v1,running_sum,cumulative_scan,nl,1,"Given a list of numbers, produce the running sum after each position.",Start a total at zero and create an empty result list. Examine the numbers in order. Add each value to the total and append the updated total to the result. Return the result.,fast_offsets,False,24,24,38,37,True,1.0473192418749269,0.9208561182022095,0.6158993003214298,38.75081194937229,1.1802179430787627,1.0178775787353516,0.7427992805311407,43.66806389391422,0.6667778612794103,0.7190347909927368,0.9824438739467312,0.1891891891891892,0.0,4,0,0.583619716266791,0.7127096760604117,0.9459459459459459,1.5540009966824908
adjacent_sums__nl__v3,adjacent_sums,adjacent_transform,nl,3,"Given a list of numbers, create a list containing the sum of each adjacent pair.","Initialize an empty result list. Starting with the second input value, add it to the preceding value and append the sum. Produce the result.",fast_offsets,False,27,27,30,29,True,0.9260186539432997,0.9695308804512024,0.5979908986300453,26.854540964355692,1.0323840843770524,1.0206762552261353,0.7221646441104804,29.93913844693452,0.7176497876644135,0.7191439867019653,0.9860044594468742,0.3103448275862069,0.034482758620689655,3,1,0.7200938001707462,0.8452335699195308,0.9655172413793104,1.9644284289528953
sum_positive__python__v2,sum_positive,sign_sum,python,2,"Given a list of numbers, sum only the positive values.","def sum_positive(current):
    item = 0
    for value in current:
        if value > 0:
            item += value
    return item",fast_offsets,False,22,22,38,37,True,0.5150177980760565,0.11710357666015625,0.652394483206872,19.055658528814092,0.5753178940834226,0.11805490404367447,0.7604493758118247,21.286762081086636,0.8321164065116161,0.9762381911277771,0.9921289199107403,0.6216216216216216,0.35135135135135137,9,6,0.4441911722921456,0.49893309817545944,0.9459459459459459,0.9951597093816884
count_equal_neighbors__nl__v3,count_equal_neighbors,adjacent_analysis,nl,3,"Given a list, count how many adjacent pairs contain equal values.",Initialize a counter at zero. Compare each value after the first with its predecessor. Increase the counter when the two values are equal. Produce the counter.,fast_offsets,False,23,23,34,33,True,1.079890872154272,1.2649788856506348,0.637708658590075,35.636398781090975,1.1841600204563953,1.3673985004425049,0.7125698674435093,39.07728067506105,0.6378349327679836,0.6254860758781433,0.9871378215876493,0.21212121212121213,0.09090909090909091,3,1,0.7761154815088958,0.8692057409207337,0.9090909090909091,1.976731510025054
count_vowels__nl__v2,count_vowels,char_count,nl,2,"Given a lowercase string, count how many characters are vowels.","Begin a counter at zero. Inspect each character. If it is one of a, e, i, o, or u, increase the counter by one. Output the counter.",fast_offsets,False,25,25,37,36,True,0.8147241446034362,0.6883336305618286,0.676095223459165,29.330069205723703,0.9142661817216625,0.7321139872074127,0.7766022698335655,32.91358254197985,0.7366500687268045,0.8015337586402893,0.987663072016504,0.3888888888888889,0.16666666666666666,7,4,0.5647865845156568,0.6243484763694661,1.0,1.1313806533685744
digit_sum__python__v2,digit_sum,digit_aggregate,python,2,"Given a nonnegative integer, compute the sum of its decimal digits.","def digit_sum(item):
    value = 0
    while item > 0:
        value += item % 10
        item //= 10
    return value",fast_offsets,False,25,25,42,41,True,0.3559262230280693,0.06938619166612625,0.5248693604521518,14.592975144150842,0.4004969733838906,0.07044456154108047,0.6109539873981003,16.420375908739516,0.8954908586129909,0.9880813360214233,0.9947661335875349,0.7560975609756098,0.4878048780487805,9,6,0.43026441253787195,0.4918282679791446,0.9512195121951219,0.5747164751703788
moving_average_three__python__v2,moving_average_three,sliding_window,python,2,"Given a list of numbers, return the average of every consecutive window of three values.","def moving_average_three(output):
    current = []
    for value in range(len(output) - 2):
        item = (output[value] + output[value + 1] + output[value + 2]) / 3
        current.append(item)
    return current",fast_offsets,False,27,27,70,69,True,0.4725602990829561,0.12744742631912231,0.6832422902390765,32.60666063672397,0.5456740242914985,0.1277504861354828,0.8523820858876866,37.6515076761134,0.8484029403847196,0.9773040413856506,0.9893667369649031,0.6376811594202898,0.4492753623188406,11,6,0.5331304458017899,0.6391472523511552,0.9565217391304348,0.8261156683673081
count_odd__nl__v2,count_odd,parity_count,nl,2,"Given a list of integers, count how many values are odd.","Begin a counter at zero. Inspect every integer. When the current value is odd, increase the counter by one. Output the counter after all values are processed.",fast_offsets,False,24,24,33,32,True,1.0491747332271188,0.8151196539402008,0.6816232965207063,33.5735914632678,1.177462971303612,0.9388204216957092,0.7821320315942818,37.678815081715584,0.6545825838111341,0.6630353927612305,0.9841179102659225,0.28125,0.03125,3,1,0.6975229132559991,0.7967048876227871,1.0,1.8768081656016875
count_divisors__nl__v2,count_divisors,divisors,nl,2,"Given a positive integer n, count its positive divisors.","Begin a counter at zero. Inspect every integer from one through n. If n is divisible by the current integer, increase the counter. Output the counter.",fast_offsets,False,22,22,33,32,True,1.266056916443631,1.382138431072235,0.5992467574308288,40.513821326196194,1.4777353529352695,1.5753042697906494,0.7701853985381595,47.28753129392862,0.6172544886358082,0.58466637134552,0.9710283782333136,0.15625,0.0,2,0,0.6783084778055068,0.8750510537816633,0.96875,1.8670872054062784
gcd_two__python__v3,gcd_two,gcd_family,python,3,"Given two nonnegative integers, compute their greatest common divisor using the Euclidean algorithm.","def gcd_two(element, entry):
    while entry != 0:
        element, entry = entry, element % entry
    return element",fast_offsets,False,31,31,33,32,True,0.5206162151689568,0.14528946578502655,0.6781516531228657,16.65971888540662,0.6626511795057013,0.15406504273414612,0.9668609354880348,21.20483774418244,0.8368596364744008,0.974867433309555,0.9798623137176037,0.65625,0.375,12,4,0.5338021858478896,0.7850749927024627,0.90625,1.4302918116314345
insertion_sort_ascending__python__v3,insertion_sort_ascending,insertion_sort,python,3,"Given a list of numbers, sort it in ascending order using insertion sort and return the sorted copy.","def insertion_sort_ascending(n_count):
    result = n_count[:]
    for entry in range(1, len(result)):
        element = result[entry]
        x = entry - 1
        while x >= 0 and result[x] > element:
            result[x + 1] = result[x]
            x -= 1
        result[x + 1] = element
    return result",fast_offsets,False,32,32,101,100,True,0.2859520771125244,0.0501337256282568,0.48568988576938105,28.595207711252442,0.3260250677642034,0.05098648928105831,0.5952773259637666,32.60250677642034,0.9058589769899845,0.9923367500305176,0.9949262851476669,0.77,0.52,26,11,0.35299073828950484,0.4108443381436783,0.96,0.6611546347429248
dedupe_last__python__v3,dedupe_last,deduplication,python,3,"Given a list, remove duplicate values while keeping the last occurrence of each value and preserving the order of those kept occurrences.","def dedupe_last(x):
    element = []
    for entry in reversed(x):
        if entry not in element:
            element.append(entry)
    element.reverse()
    return element",fast_offsets,False,38,38,50,49,True,0.44951938661391494,0.11820318549871445,0.6334769514872305,22.026449944081833,0.544844344840088,0.12148283421993256,0.8201972646502591,26.697372897164314,0.8658437576829171,0.9798667430877686,0.9870774636463243,0.6938775510204082,0.3673469387755102,22,5,0.374670771078551,0.47713281830813986,0.9591836734693877,0.9975907529978569
window_sum_three__nl__v1,window_sum_three,sliding_window,nl,1,"Given a list of numbers, return the sum of every consecutive window of three values.","Create an empty result list. For each starting index that leaves three values available, add those three values and append the sum. Return the result.",fast_offsets,False,27,27,29,28,True,1.2753331174275704,1.0844593048095703,0.7139272365389578,35.70932728797197,1.4809020182916097,1.1082971692085266,0.8780094633422035,41.46525651216507,0.6012589356728962,0.6551743149757385,0.9700230487755367,0.07142857142857142,0.0,1,0,0.8035821975381287,0.9755936927265592,1.0,2.051607580057212
count_even__python__v1,count_even,parity_count,python,1,"Given a list of integers, count how many values are even.","def count_even(values):
    count = 0
    for value in values:
        if value % 2 == 0:
            count += 1
    return count",fast_offsets,False,24,24,41,40,True,0.30836603995412587,0.051387641578912735,0.5205359454617651,12.334641598165035,0.3349861659276939,0.051554858684539795,0.5793702163572201,13.399446637107758,0.9080372773110866,0.9922982454299927,0.996841362118721,0.775,0.55,24,9,0.31002481033404666,0.3389100203759228,1.0,0.1927831834220342
frequency_map_items__nl__v1,frequency_map_items,frequency_map,nl,1,"Given a list of hashable values, build a dictionary mapping each value to its occurrence count.","Start with an empty dictionary. Examine each value. If it is already a key, increase its count; otherwise create the key with count one. Return the dictionary.",fast_offsets,False,30,30,34,33,True,0.6809326386022748,0.6473258137702942,0.49207649902363376,22.47077707387507,0.7093261085789312,0.6612008810043335,0.510547511009708,23.40776158310473,0.7657118096496119,0.816540002822876,0.997134217710206,0.3939393939393939,0.12121212121212122,3,1,0.5955629287054762,0.6170183181529865,0.9696969696969697,1.449474860328447
binary_search_exact__python__v3,binary_search_exact,binary_search,python,3,"Given an ascending sorted list and a target value, return the target index or minus one if absent.","def binary_search_exact(n_count, result):
    entry = 0
    element = len(n_count) - 1
    while entry <= element:
        x = (entry + element) // 2
        if n_count[x] == result:
            return x
        if n_count[x] < result:
            entry = x + 1
        else:
            element = x - 1
    return -1",fast_offsets,False,32,32,105,104,True,0.4463120019511105,0.09896291792392731,0.6456867818820204,46.41644820291549,0.5392100638665362,0.10215334221720695,0.8696664846211802,56.077846642119766,0.8588571253304298,0.9842379093170166,0.9857445273261803,0.6634615384615384,0.4230769230769231,12,10,0.46339509305284243,0.6115491246777116,0.9423076923076923,0.7992443789083225
adjacent_sums__nl__v1,adjacent_sums,adjacent_transform,nl,1,"Given a list of numbers, create a list containing the sum of each adjacent pair.","Create an empty result list. Starting with the second input value, add it to the preceding value and append the sum. Return the result.",fast_offsets,False,27,27,29,28,True,0.90049172412338,0.935854583978653,0.5615917518144832,25.21376827545464,0.9886931173386984,1.0167180895805359,0.6575182552718931,27.683407285483554,0.7163685219628471,0.7581918239593506,0.9887224414518901,0.2857142857142857,0.03571428571428571,2,1,0.6811189672185315,0.7898152486283194,1.0,1.6663216298859749
chunks_fixed_size__nl__v1,chunks_fixed_size,chunking,nl,1,"Given a list and a positive chunk size, split the list into consecutive chunks of at most that size.","Create an empty result list. Move a starting index through the input in steps equal to the chunk size. At each step, append the corresponding slice. Return the result.",fast_offsets,False,31,31,34,33,True,0.9958253272555091,0.8246440291404724,0.698648561386592,32.8622357994318,1.1674149070273747,0.9515092968940735,0.848946553787991,38.52469193190336,0.689547036633347,0.7805009484291077,0.9768262288787148,0.3333333333333333,0.0,5,0,0.8912988705560565,1.104019506368786,0.9090909090909091,1.7604895822252289
frequency_map_chars__python__v2,frequency_map_chars,frequency_map,python,2,"Given a string, build a dictionary mapping each character to its occurrence count.","def frequency_map_chars(current):
    value = {}
    for item in current:
        if item in value:
            value[item] += 1
        else:
            value[item] = 1
    return value",fast_offsets,False,26,26,54,53,True,0.39984517766685523,0.07698170840740204,0.6335019451081167,21.191794416343328,0.47379650079968105,0.08341291546821594,0.7947518747248812,25.111214542383095,0.876617356853665,0.9886674880981445,0.9902343232676668,0.6981132075471698,0.49056603773584906,25,15,0.4191353040447351,0.5178246615385154,0.9622641509433962,0.9146502256957628
count_increases__nl__v2,count_increases,adjacent_analysis,nl,2,"Given a list of numbers, count how many positions contain a value larger than the immediately preceding value.",Begin a counter at zero. Compare each value after the first with its predecessor. Increase the counter when the current value is larger. Output the counter.,fast_offsets,False,31,31,33,32,True,1.0635387202491984,1.1453322172164917,0.68277516628234,34.03323904797435,1.1825896191294305,1.2226099967956543,0.7898135129410105,37.842867812141776,0.6354817850515246,0.6173121929168701,0.9840961918234825,0.28125,0.0625,2,1,0.8489756211638451,0.9557525636928696,0.96875,1.3435787194284785
fibonacci_nth__nl__v3,fibonacci_nth,fibonacci,nl,3,"Given a nonnegative integer n with F0 equal to zero and F1 equal to one, return Fn iteratively.","Initialize with the pair zero and one. Repeat n times, replacing the pair with the second value and the sum of the two values. Produce the first value.",fast_offsets,False,35,35,34,33,True,1.3335135646841743,1.503871202468872,0.6703567790296576,44.00594763457775,1.612389654824228,1.6378780603408813,0.9041591588984791,53.208858609199524,0.5889654976852012,0.5572949051856995,0.9574610428376631,0.15151515151515152,0.030303030303030304,2,1,0.7967461636289954,1.040265902876854,0.8787878787878788,2.0073956143336766
fibonacci_first_n__python__v2,fibonacci_first_n,fibonacci,python,2,"Given a nonnegative integer n, return the first n Fibonacci values starting with zero and one.","def fibonacci_first_n(output):
    value = 0
    current = 1
    counter = []
    for item in range(output):
        counter.append(value)
        value, current = current, value + current
    return counter",fast_offsets,False,32,32,60,59,True,0.5171207581978228,0.22699810564517975,0.6673244239203672,30.510124733671546,0.6056452478613641,0.23304051160812378,0.8460050836907762,35.733069623820484,0.8387576356782751,0.9465274214744568,0.9873249540894719,0.6271186440677966,0.3389830508474576,8,3,0.5989561311194095,0.7318575193720132,0.9661016949152542,1.0335841473286687
binary_search_insertion__python__v1,binary_search_insertion,binary_search,python,1,"Given an ascending sorted list and a target value, return the index where the target could be inserted while preserving order.","def binary_search_insertion(values, target):
    low = 0
    high = len(values)
    while low < high:
        middle = (low + high) // 2
        if values[middle] < target:
            low = middle + 1
        else:
            high = middle
    return low",fast_offsets,False,35,35,76,75,True,0.2680171878096492,0.056826718151569366,0.4239168341792913,20.101289085723693,0.2903536861249207,0.057551559060811996,0.478713072565261,21.77652645936905,0.9112114747365315,0.9913366436958313,0.9973978034655253,0.7733333333333333,0.5333333333333333,20,7,0.26898712753805937,0.3009025911028525,0.9866666666666667,0.38505005463981434
group_by_first_character__python__v2,group_by_first_character,grouping,python,2,"Given a list of non-empty strings, build a dictionary grouping strings by their first character while preserving input order inside each group.","def group_by_first_character(output):
    item = {}
    for current in output:
        value = current[0]
        if value not in item:
            item[value] = []
        item[value].append(current)
    return item",fast_offsets,False,38,38,61,60,True,0.4822829582815757,0.13794982433319092,0.6437444905155578,28.936977496894542,0.5502286855626153,0.14800240099430084,0.7628141446074402,33.01372113375692,0.8334025671084722,0.9751194417476654,0.9913065751393636,0.65,0.38333333333333336,11,7,0.4801595489301135,0.5467335978558413,0.95,0.7630963746711131
count_digits__nl__v1,count_digits,digit_count,nl,1,"Given a positive integer, count its decimal digits.","Start a counter at zero. While the number is positive, remove its last digit using integer division by ten and increase the counter by one. Return the counter.",fast_offsets,False,21,21,32,31,True,1.1079523002188052,0.9654906988143921,0.670639123129186,34.34652130678296,1.2534203954762029,1.10174560546875,0.8232832952656448,38.85603225976229,0.6288348484423852,0.6029068231582642,0.9791853677841925,0.16129032258064516,0.06451612903225806,2,1,0.8550719546775023,0.9925768370429675,0.967741935483871,1.332639593120304
rotate_left_one__nl__v3,rotate_left_one,rotation,nl,3,"Given a non-empty list, rotate it left by one position.","Initialize an empty result list. Place every element except the first in original order, then append the original first element. Produce the result.",fast_offsets,False,25,25,28,27,True,1.1887513079025127,1.1314139366149902,0.684221623366033,32.096285313367844,1.3911255068249173,1.340221881866455,0.8320142948313587,37.560388684272766,0.6329123769645337,0.6086871027946472,0.9716550487059133,0.18518518518518517,0.0,4,0,0.7409981901829059,0.9009614449280959,0.8888888888888888,2.6218615233622216
linear_first_index__nl__v1,linear_first_index,linear_search,nl,1,"Given a list and a target, return the index of the first target occurrence or minus one if absent.",Examine the list from left to right while tracking the index. Return the index at the first value equal to the target. Return minus one if no match is found.,fast_offsets,False,33,33,35,34,True,1.1786721069879338,1.2622511386871338,0.7268140279371514,40.074851637589745,1.379908213405596,1.4111961722373962,0.8675083700471725,46.91687925579026,0.6196707649266019,0.6085304319858551,0.9729123553808998,0.23529411764705882,0.08823529411764706,2,1,0.6613496764436025,0.7499153105767838,0.9705882352941176,1.23380709106962
square_values__nl__v1,square_values,element_transform,nl,1,"Given a list of numbers, create a list containing the square of each element.","Create an empty result list. Examine each input number, multiply it by itself, and append the product to the result. Return the result.",fast_offsets,False,26,26,30,29,True,0.6807367352062258,0.5428118705749512,0.5031162199078546,19.74136532098055,0.7272485759237717,0.5805118083953857,0.5474726698802042,21.09020870178938,0.7901097556640362,0.8789961338043213,0.9949820370509707,0.41379310344827586,0.034482758620689655,4,1,0.4147205709346703,0.4473209354494299,0.9655172413793104,1.444381223638253
most_frequent__nl__v3,most_frequent,mode_selection,nl,3,"Given a non-empty list, return a value with the highest occurrence count, choosing the first such value on ties.",Initialize occurrence counts. Then scan the original list while tracking the best value and highest count seen. Replace the best only when a strictly higher count is found. Produce the best value.,fast_offsets,False,35,35,39,38,True,1.3578303401407443,1.3418740034103394,0.5802117870379034,51.59755292534828,1.6658437965731872,1.7972344160079956,0.761058437806963,63.30206426978111,0.5748553452523131,0.5681882798671722,0.9568221208296324,0.07894736842105263,0.0,2,0,0.5212505556441642,0.6979877803776715,0.8421052631578947,2.779859224922563
flatten_lists__nl__v2,flatten_lists,flatten_one_level,nl,2,"Given a list of lists, flatten exactly one level into a single list.","Build an empty result list. Inspect each inner list in order, then add each of its values to the result. Output the result.",fast_offsets,False,26,26,28,27,True,1.2195485885496493,1.1549439430236816,0.5839875063040261,32.92781189084053,1.4549275283460263,1.341768741607666,0.7467604444085558,39.28304326534271,0.6221645380611773,0.6892377734184265,0.9685129523277283,0.14814814814814814,0.0,2,0,0.5886178498084729,0.7462884141848638,0.9629629629629629,1.8744434234168794
rotate_matrix_clockwise__python__v1,rotate_matrix_clockwise,matrix_transform,python,1,"Given a non-empty square matrix, return a new matrix rotated ninety degrees clockwise.","def rotate_matrix_clockwise(matrix):
    result = []
    size = len(matrix)
    for col in range(size):
        new_row = []
        for row in range(size - 1, -1, -1):
            new_row.append(matrix[row][col])
        result.append(new_row)
    return result",fast_offsets,False,30,30,86,85,True,0.29970129955583935,0.0781758725643158,0.5107024036314045,25.474610462246346,0.34782738477121766,0.08528926968574524,0.6419976618074075,29.5653277055535,0.913359720917309,0.9884468913078308,0.993345607028288,0.7647058823529411,0.49411764705882355,33,12,0.34697192886267747,0.4208957412040382,1.0,0.36366384599919804
integer_to_binary__nl__v2,integer_to_binary,base_conversion,nl,2,"Given a positive integer, return its binary representation as a string without a prefix.","Begin with an empty digit list. Repeatedly add the remainder after division by two and divide the number by two. Reverse the collected digits, join them, and output the string.",fast_offsets,False,26,26,39,38,True,1.1479203069006632,0.9978553056716919,0.7389626846991316,43.6209716622252,1.4032165484202683,1.2098475098609924,0.9748126544347164,53.322228839970194,0.6363272945347586,0.6912006139755249,0.9620021236570258,0.18421052631578946,0.05263157894736842,2,1,0.8463538975102475,1.148702009788689,0.8947368421052632,2.162930172946577
count_above__nl__v3,count_above,threshold_count,nl,3,"Given a list of numbers and a threshold, count the values greater than the threshold.","Initialize a counter at zero. Process every value. For any case in which the current value is greater than the threshold, increase the counter by one. Produce the counter.",fast_offsets,False,27,27,35,34,True,0.8098143972456455,0.673700749874115,0.5729401974285891,27.533689506351948,0.8808055535397109,0.7191204130649567,0.6269020881916822,29.94738882035017,0.7397151501739726,0.838871419429779,0.992308539502761,0.35294117647058826,0.029411764705882353,8,1,0.5897696609749938,0.6497225476936861,0.9117647058823529,2.1753367029048283
bubble_sort_descending__nl__v2,bubble_sort_descending,bubble_sort,nl,2,"Given a list of numbers, sort it in descending order using bubble sort and return the sorted copy.","Copy the input list. Repeatedly scan adjacent pairs and swap them when the left value is less than the right value. After enough passes, output the copy.",fast_offsets,False,31,31,33,32,True,1.130471522337757,1.2504790425300598,0.7139483979987136,36.175088714808226,1.284759448026307,1.4256653785705566,0.8441244281801558,41.11230233684182,0.6400536829605699,0.5847329199314117,0.9780796617269516,0.25,0.0625,3,1,0.8305316396778629,0.9261894531307682,0.84375,2.1419556484979694
gcd_list__python__v2,gcd_list,gcd_family,python,2,"Given a non-empty list of nonnegative integers, compute the greatest common divisor of all values.","def gcd_list(counter):
    current = counter[0]
    for output in counter[1:]:
        item = current
        value = output
        while value != 0:
            item, value = value, item % value
        current = item
    return current",fast_offsets,False,32,32,64,63,True,0.5655825747960498,0.31497859954833984,0.6386520835437779,35.63170221215114,0.6769539749486342,0.34738850593566895,0.8332577220363626,42.64810042176396,0.8282466961277856,0.9319221377372742,0.985287260441553,0.5714285714285714,0.30158730158730157,13,5,0.5715233431978812,0.7126328913014262,0.9365079365079365,1.000658559972108
count_even_digits__nl__v1,count_even_digits,digit_count,nl,1,"Given a positive integer, count how many of its decimal digits are even.","Start a counter at zero. While the number is positive, inspect the last digit, increase the counter if it is even, then remove the digit using integer division by ten. Return the counter.",fast_offsets,False,26,26,39,38,True,1.1455611265019368,1.1112691760063171,0.6710499180411515,43.53132280707359,1.3077240445111926,1.224479854106903,0.8410695395554169,49.69351369142532,0.6188774077515853,0.6470993161201477,0.9764568444929624,0.15789473684210525,0.02631578947368421,2,1,0.8070362419695467,0.9873345977551228,0.9473684210526315,1.697547609893311
binary_to_integer__python__v2,binary_to_integer,base_conversion,python,2,"Given a string of binary digits, convert it to a nonnegative integer.","def binary_to_integer(current):
    value = 0
    for item in current:
        value = value * 2 + int(item)
    return value",fast_offsets,False,26,26,39,38,True,0.5717134035351735,0.190049909055233,0.6686092815368376,21.725109334336594,0.6665316556433314,0.19868186861276627,0.8380245668435629,25.328202914446592,0.8226108625531197,0.9595944285392761,0.9869325443318016,0.5526315789473685,0.3157894736842105,7,3,0.5285482503649955,0.6330676787608379,0.9473684210526315,0.8826084547426466
clamp_values__python__v3,clamp_values,bounded_numeric_transform,python,3,"Given a list of numbers and lower and upper bounds, clamp each value into the inclusive interval.","def clamp_values(n_count, element, x):
    entry = []
    for result in n_count:
        if result < element:
            entry.append(element)
        elif result > x:
            entry.append(x)
        else:
            entry.append(result)
    return entry",fast_offsets,False,30,30,74,73,True,0.5151449269391851,0.12487369030714035,0.6888120927535409,37.605579666560516,0.5947964814785001,0.13546901941299438,0.8235064751694829,43.4201431479305,0.8373508081860739,0.9802756309509277,0.9895249360228238,0.6712328767123288,0.3972602739726027,24,10,0.4990213613620856,0.6073502257996652,0.9315068493150684,1.169155905367081
most_frequent__nl__v1,most_frequent,mode_selection,nl,1,"Given a non-empty list, return a value with the highest occurrence count, choosing the first such value on ties.",Build occurrence counts. Then scan the original list while tracking the best value and highest count seen. Replace the best only when a strictly higher count is found. Return the best value.,fast_offsets,False,35,35,38,37,True,1.3976332585553866,1.2709243297576904,0.6914782596721707,51.7124305665493,1.7510951773540393,1.6309819221496582,0.9474617103337806,64.79052156209946,0.5594872099322241,0.5821449756622314,0.9469779665405685,0.08108108108108109,0.0,2,0,0.5725939008924696,0.8081129060851203,0.8918918918918919,2.393762492046163
gcd_two__nl__v1,gcd_two,gcd_family,nl,1,"Given two nonnegative integers, compute their greatest common divisor using the Euclidean algorithm.","While the second value is not zero, replace the pair with the second value and the remainder of the first divided by the second. Return the first value when the second becomes zero.",fast_offsets,False,31,31,36,35,True,0.9992573565670422,0.9883795976638794,0.657075929092809,34.97400747984648,1.1474859129105295,1.0269367694854736,0.8157290396340413,40.162006951868534,0.7044493372951235,0.7437132596969604,0.9789166467530387,0.22857142857142856,0.08571428571428572,3,1,0.6518113946213442,0.7490368866745163,1.0,0.9087611277587712
partition_by_sign__nl__v3,partition_by_sign,partition,nl,3,"Given a list of numbers, return two lists: negative values first and nonnegative values second, preserving input order within each group.",Initialize an empty negative list and an empty nonnegative list. Process each number and append it to the appropriate list according to its sign. Produce both lists.,fast_offsets,False,37,37,32,31,True,0.8259121455372341,0.7978830933570862,0.546256896518801,25.603276511654258,0.903686496278932,0.8698638677597046,0.6063502750984608,28.014281384646893,0.7494138796483317,0.8188686966896057,0.9911841461735387,0.2903225806451613,0.12903225806451613,2,1,0.7725345200548569,0.829648860792319,0.9354838709677419,1.618494694526758
first_even_index__python__v2,first_even_index,first_match_index,python,2,"Given a list of integers, return the index of the first even value, or minus one if none exists.","def first_even_index(current):
    for item, value in enumerate(current):
        if value % 2 == 0:
            return item
    return -1",fast_offsets,False,34,34,41,40,True,0.3323063432540948,0.06319001130759716,0.5005897529172835,13.292253730163793,0.3643793423092575,0.0653186459094286,0.5685943190109835,14.5751736923703,0.8959184125065803,0.9913225471973419,0.996339525282383,0.725,0.525,26,11,0.25830280325653104,0.2898787705388923,0.975,0.818438875856225
is_nondecreasing__python__v2,is_nondecreasing,monotonicity,python,2,"Given a list of numbers, determine whether it is in nondecreasing order.","def is_nondecreasing(value):
    for item in range(1, len(value)):
        if value[item - 1] > value[item]:
            return False
    return True",fast_offsets,False,27,27,46,45,True,0.33100555650986885,0.0390106663107872,0.5113655547172393,14.895250042944099,0.3606093607553501,0.04008322209119797,0.5768732627214957,16.227421233990754,0.8868892239199744,0.9946509599685669,0.9966343508826362,0.7333333333333333,0.6,16,13,0.3347994875333494,0.36769127622028464,0.9777777777777777,0.568229230587561
running_product__nl__v3,running_product,cumulative_scan,nl,3,"Given a list of numbers, produce the running product after each position.",Initialize a product at one and create an empty result list. Process the numbers in order. Multiply the product by each value and append the updated product to the result. Produce the result.,fast_offsets,False,24,24,40,39,True,1.0596360043646433,0.9913837313652039,0.5995256678186527,41.32580417022109,1.2016924554720902,1.1044209003448486,0.7037159944867579,46.86600576341152,0.6715291306758538,0.6808341145515442,0.9821510804005158,0.1794871794871795,0.02564102564102564,2,1,0.567618714547471,0.6914507954528457,0.9487179487179487,1.8166835103422785
