trajectory_id,program_id,task_id,family,variant,condition,task_text,reference_text,boundary_crossed,reference_start_token_index,token_count,analysis_token_count,trajectory_valid,mean_entropy_top20,median_entropy_top20,mean_entropy_valid_vocab,median_entropy_valid_vocab,semantic_step_balanced_entropy_top20,mean_p1,median_p1,mean_top20_mass,mean_reference_surprisal,median_reference_rank,fraction_p1_ge_090,fraction_p1_ge_099,step_mapped_token_fraction,boundary_overlap_token_fraction,unmapped_token_fraction
contains_zero__v2__python_opaque,contains_zero__v2,contains_zero,membership_test,2,python_opaque,"Given a list of numbers, determine whether zero occurs in the list.","def zav0(mip0):
    for tuk0 in mip0:
        if tuk0 == 0:
            return True
    return False",False,24,38,37,True,0.6720711125149014,0.2778896987438202,1.003919202173632,0.4449455738067627,0.6475886401856163,0.7989873499483675,0.9443897604942322,0.9547957600773992,1.9261007294729564,1.0,0.5945945945945946,0.21621621621621623,1.0,0.0,0.0
lcm_list__v3__pseudocode,lcm_list__v3,lcm_list,lcm_family,3,pseudocode,"Given a non-empty list of positive integers, compute the least common multiple of all values.","PROCEDURE lcm_list(n_count)
x <- n_count[0]
FOR result IN n_count[1:]
    element <- x
    entry <- result
    WHILE entry != 0
        (element, entry) <- (entry, (element % entry))
    x <- ((x // element) * result)
RETURN x",False,30,86,85,True,0.915071627870202,0.7613846659660339,1.2049468383083448,0.885433554649353,1.0763917448964935,0.7079120087272981,0.8025722503662109,0.9611592923893648,1.515573977162678,1.0,0.36470588235294116,0.10588235294117647,1.0,0.0,0.0
fibonacci_nth__v1__pseudocode,fibonacci_nth__v1,fibonacci_nth,fibonacci,1,pseudocode,"Given a nonnegative integer n with F0 equal to zero and F1 equal to one, return Fn iteratively.","PROCEDURE fibonacci_nth(n)
a <- 0
b <- 1
FOR _ IN range(n)
    (a, b) <- (b, (a + b))
RETURN a",False,35,52,51,True,0.6852751245491626,0.512010395526886,0.8906829904481842,0.6187669038772583,0.7247784515066693,0.7864457330867356,0.8794312477111816,0.9743765195210775,1.2111145361620812,1.0,0.45098039215686275,0.23529411764705882,1.0,0.0,0.0
count_odd__v1__controlled_nl,count_odd__v1,count_odd,parity_count,1,controlled_nl,"Given a list of integers, count how many values are odd.","PROCEDURE count_odd INPUT values:
SET count TO 0.
FOR EACH value IN values:
    IF (value % 2) != 0:
        UPDATE count USING + 1.
RETURN count",False,24,53,52,True,0.733721638930057,0.4710417091846466,0.8869958873737442,0.565300315618515,0.7575526774732955,0.7606404905135815,0.8964568972587585,0.9799258342156043,1.6642109952475808,1.0,0.4807692307692308,0.28846153846153844,1.0,0.0,0.0
string_palindrome__v3__controlled_nl,string_palindrome__v3,string_palindrome,palindrome_test,3,controlled_nl,"Given a string, determine whether it reads the same forward and backward.","PROCEDURE string_palindrome INPUT x:
SET element TO 0.
SET entry TO (len(x) - 1).
WHILE element < entry:
    IF x[element] != x[entry]:
        RETURN FALSE
    UPDATE element USING + 1.
    UPDATE entry USING - 1.
RETURN TRUE",False,24,83,82,True,0.778818059428886,0.45491600036621094,0.9849645742360735,0.5439910590648651,0.8295778918572642,0.7508702227255193,0.8981579840183258,0.9699482830559335,1.6682840412165272,1.0,0.4878048780487805,0.2682926829268293,1.0,0.0,0.0
count_digits__v3__python_canonical,count_digits__v3,count_digits,digit_count,3,python_canonical,"Given a positive integer, count its decimal digits.","def count_digits(entry):
    element = 0
    while entry > 0:
        entry //= 10
        element += 1
    return element",False,21,40,39,True,0.4884113266229039,0.13957737386226654,0.5591101546362132,0.14926402270793915,0.5865135700316588,0.840326094474548,0.9773247241973877,0.9908590912818909,0.8932038588819313,1.0,0.6410256410256411,0.41025641025641024,1.0,0.0,0.0
are_disjoint__v2__controlled_nl,are_disjoint__v2,are_disjoint,set_relation,2,controlled_nl,"Given two collections, determine whether they have no value in common.","PROCEDURE are_disjoint INPUT item, value:
FOR EACH current IN item:
    IF current IN value:
        RETURN FALSE
RETURN TRUE",False,23,36,35,True,1.12356804633247,1.141696572303772,1.543458295693355,1.304098129272461,0.9288897175548805,0.6480904721787998,0.6793277859687805,0.9358103105000087,1.9889417778534282,1.0,0.2571428571428571,0.08571428571428572,1.0,0.0,0.0
numeric_palindrome__v3__nl_exp7_anchor,numeric_palindrome__v3,numeric_palindrome,numeric_reverse,3,nl_exp7_anchor,"Given a nonnegative integer, determine whether its decimal digits form a palindrome.",Proceed as follows. Save the original number and build its reversed decimal value digit by digit. Compare the reversed value with the original and return whether they are equal.,False,28,36,35,True,1.2117617047657925,1.199022650718689,1.4781474972210293,1.4417641162872314,,0.6303996060575757,0.6342488527297974,0.9593372106552124,1.9209237138283373,1.0,0.17142857142857143,0.08571428571428572,,,
scan_max__v3__python_canonical,scan_max__v3,scan_max,scan_extremum,3,python_canonical,"Given a non-empty list of numbers, find the largest value by scanning the list once.","def scan_max(x):
    element = x[0]
    for entry in x[1:]:
        if entry > element:
            element = entry
    return element",False,30,41,40,True,0.47370702553307636,0.1030825525522232,0.5545014037750662,0.11223067343235016,0.6141718415698657,0.8524712439626455,0.9831103384494781,0.9890940368175507,0.8146654203752405,1.0,0.675,0.4,1.0,0.0,0.0
group_by_length__v2__procedural_prose,group_by_length__v2,group_by_length,grouping,2,procedural_prose,"Given a list of strings, build a dictionary grouping strings by their length while preserving input order inside each group.","Define a procedure named group_by_length that receives output.
Set item to {}.
For each current in output, do the following.
    Set value to len(current).
    If value is not in item, do the following.
        Set item[value] to [].
    Append current to item[value].
Return item.",False,34,76,75,True,0.8669849956035613,0.6173370480537415,1.044027286383013,0.6682538390159607,0.9989450714680262,0.7249807266394297,0.8320990800857544,0.9761393332481384,1.401165087290962,1.0,0.4266666666666667,0.18666666666666668,1.0,0.0,0.0
ordered_intersection__v1__procedural_prose,ordered_intersection__v1,ordered_intersection,ordered_intersection,1,procedural_prose,"Given two lists, return values from the first list that also occur in the second list, preserving duplicates and order from the first list.","Define a procedure named ordered_intersection that receives first and second.
Set result to [].
For each value in first, do the following.
    If value is in second, do the following.
        Append value to result.
Return result.",False,40,55,54,True,0.860155363118759,0.7330450415611267,1.0632811710238457,0.8578003942966461,0.9360487969695693,0.748726534070792,0.8373174369335175,0.9731040287900854,1.4869767239433713,1.0,0.35185185185185186,0.07407407407407407,1.0,0.0,0.0
transpose_matrix__v1__procedural_prose,transpose_matrix__v1,transpose_matrix,matrix_transform,1,procedural_prose,"Given a non-empty rectangular matrix, return its transpose.","Define a procedure named transpose_matrix that receives matrix.
Set result to [].
For each col in range(len(matrix[0])), do the following.
    Set new_row to [].
    For each row in matrix, do the following.
        Append row[col] to new_row.
    Append new_row to result.
Return result.",False,24,83,82,True,0.7076200453149972,0.3894139230251312,0.8502479377713781,0.40205003321170807,0.8543737308094878,0.7855932585349897,0.9175622761249542,0.9805907759724594,0.9672302502394149,1.0,0.5121951219512195,0.25609756097560976,1.0,0.0,0.0
bubble_sort_ascending__v1__nl_exp7_anchor,bubble_sort_ascending__v1,bubble_sort_ascending,bubble_sort,1,nl_exp7_anchor,"Given a list of numbers, sort it in ascending order using bubble sort and return the sorted copy.","Copy the input list. Repeatedly scan adjacent pairs and swap them when the left value is greater than the right value. After enough passes, return the copy.",False,31,33,32,True,1.0831951512373053,1.191516399383545,1.2278208415373228,1.3478900790214539,,0.6528203599154949,0.6517058610916138,0.9793211966753006,2.0087116877912194,1.5,0.3125,0.0625,,,
selection_sort_descending__v2__pseudocode,selection_sort_descending__v2,selection_sort_descending,selection_sort,2,pseudocode,"Given a list of numbers, sort it in descending order using selection sort and return the sorted copy.","PROCEDURE selection_sort_descending(counter)
output <- counter[:]
FOR current IN range(len(output))
    item <- current
    FOR value IN range((current + 1), len(output))
        IF output[value] > output[item]
            item <- value
    (output[current], output[item]) <- (output[item], output[current])
RETURN output",False,31,94,93,True,0.6405679969153347,0.3012528419494629,0.822545701948305,0.3893963098526001,0.9571409778772418,0.7901683517040745,0.936553418636322,0.9748452068657003,1.2741603619763746,1.0,0.5376344086021505,0.2903225806451613,1.0,0.0,0.0
matrix_column_sums__v3__python_canonical,matrix_column_sums__v3,matrix_column_sums,matrix_aggregate,3,python_canonical,"Given a non-empty rectangular matrix of numbers, return a list containing the sum of each column.","def matrix_column_sums(entry):
    x = []
    for element in range(len(entry[0])):
        n_count = 0
        for result in entry:
            n_count += result[element]
        x.append(n_count)
    return x",False,31,68,67,True,0.4339685329345121,0.12823131680488586,0.5205694682485209,0.1285640001296997,0.7754372938463867,0.8718501280492811,0.9814223647117615,0.9865931672836418,0.984695816018689,1.0,0.7313432835820896,0.417910447761194,1.0,0.0,0.0
most_frequent__v2__controlled_nl,most_frequent__v2,most_frequent,mode_selection,2,controlled_nl,"Given a non-empty list, return a value with the highest occurrence count, choosing the first such value on ties.","PROCEDURE most_frequent INPUT output:
SET value TO {}.
FOR EACH current IN output:
    SET value[current] TO (value.get(current, 0) + 1).
SET item TO output[0].
FOR EACH current IN output:
    IF value[current] > value[item]:
        SET item TO current.
RETURN item",False,35,86,85,True,0.7785791005620815,0.3949277400970459,1.0944983542119564,0.5100549459457397,0.9307515115999576,0.7510249008150661,0.9123907685279846,0.9525256802054013,1.3235277836663204,1.0,0.5058823529411764,0.27058823529411763,1.0,0.0,0.0
ordered_intersection__v3__controlled_nl,ordered_intersection__v3,ordered_intersection,ordered_intersection,3,controlled_nl,"Given two lists, return values from the first list that also occur in the second list, preserving duplicates and order from the first list.","PROCEDURE ordered_intersection INPUT element, x:
SET entry TO [].
FOR EACH result IN element:
    IF result IN x:
        EXECUTE entry.append(result).
RETURN entry",False,40,48,47,True,1.259313403608951,1.4443949460983276,1.8215018011471058,1.7335028648376465,1.3218223988595936,0.5997179485064872,0.5785899758338928,0.9137426044078584,2.568844303379747,1.0,0.2553191489361702,0.02127659574468085,1.0,0.0,0.0
filter_negative__v3__pseudocode,filter_negative__v3,filter_negative,sign_filter,3,pseudocode,"Given a list of numbers, create a new list containing only negative values.","PROCEDURE filter_negative(x)
element <- []
FOR entry IN x
    IF entry < 0
        element.append(entry)
RETURN element",False,25,37,36,True,0.8591273487319186,0.7592474520206451,1.0958521536667831,0.797347903251648,0.8953371517528366,0.7278923280537128,0.7618131637573242,0.9668474644422531,1.4903458881183016,1.0,0.4166666666666667,0.16666666666666666,1.0,0.0,0.0
rotate_matrix_clockwise__v3__python_canonical,rotate_matrix_clockwise__v3,rotate_matrix_clockwise,matrix_transform,3,python_canonical,"Given a non-empty square matrix, return a new matrix rotated ninety degrees clockwise.","def rotate_matrix_clockwise(entry):
    result = []
    aggregate = len(entry)
    for element in range(aggregate):
        x = []
        for n_count in range(aggregate - 1, -1, -1):
            x.append(entry[n_count][element])
        result.append(x)
    return result",False,30,88,87,True,0.4746230634021717,0.16409988701343536,0.5896152287444044,0.17735368013381958,0.9832580362747654,0.859321111406403,0.9702974557876587,0.9822953192667029,0.9619994745877929,1.0,0.6896551724137931,0.367816091954023,1.0,0.0,0.0
count_equal_neighbors__v1__python_opaque,count_equal_neighbors__v1,count_equal_neighbors,adjacent_analysis,1,python_opaque,"Given a list, count how many adjacent pairs contain equal values.","def zav0(mip0):
    tuk0 = 0
    for qel0 in range(1, len(mip0)):
        if mip0[qel0] == mip0[qel0 - 1]:
            tuk0 += 1
    return tuk0",False,23,71,70,True,0.5807992655937726,0.1361551359295845,0.853562332387706,0.14485272020101547,0.7993328132083353,0.8178989048515047,0.9764884114265442,0.9587747573852539,1.2333777511446247,1.0,0.6428571428571429,0.45714285714285713,1.0,0.0,0.0
count_below__v3__controlled_nl,count_below__v3,count_below,threshold_count,3,controlled_nl,"Given a list of numbers and a threshold, count the values less than the threshold.","PROCEDURE count_below INPUT result, entry:
SET element TO 0.
FOR EACH x IN result:
    IF x < entry:
        UPDATE element USING + 1.
RETURN element",False,27,50,49,True,0.9963071745706304,0.9742728471755981,1.3284242112683702,1.0344899892807007,0.9090431844803293,0.6781845098855545,0.7260958552360535,0.9529303738049099,2.339722761075067,2.0,0.3469387755102041,0.16326530612244897,1.0,0.0,0.0
first_even_index__v3__nl_exp7_anchor,first_even_index__v3,first_even_index,first_match_index,3,nl_exp7_anchor,"Given a list of integers, return the index of the first even value, or minus one if none exists.","Process the list from the beginning while tracking the current index. Whenever an even value is encountered, return its index. If the end is reached with no match, return minus one.",False,34,37,36,True,0.9901618715116961,0.9639332294464111,1.1081789644344502,1.0377376973628998,,0.6814486318164401,0.7008911371231079,0.984077556265725,1.399475701650671,1.0,0.3611111111111111,0.027777777777777776,,,
insertion_sort_descending__v2__python_opaque,insertion_sort_descending__v2,insertion_sort_descending,insertion_sort,2,python_opaque,"Given a list of numbers, sort it in descending order using insertion sort and return the sorted copy.","def zav0(mip0):
    tuk0 = mip0[:]
    for qel0 in range(1, len(tuk0)):
        vor0 = tuk0[qel0]
        nex0 = qel0 - 1
        while nex0 >= 0 and tuk0[nex0] < vor0:
            tuk0[nex0 + 1] = tuk0[nex0]
            nex0 -= 1
        tuk0[nex0 + 1] = vor0
    return tuk0",False,32,132,131,True,0.3841252211778036,0.02154485136270523,0.5633648313281852,0.02331482619047165,0.5445442560971847,0.8811369205021676,0.9971224665641785,0.9726169518842042,0.8152185763050604,1.0,0.732824427480916,0.5954198473282443,1.0,0.0,0.0
count_below__v2__nl_exp7_anchor,count_below__v2,count_below,threshold_count,2,nl_exp7_anchor,"Given a list of numbers and a threshold, count the values less than the threshold.","Begin a counter at zero. Inspect every value. When the current value is less than the threshold, increase the counter by one. Output the counter.",False,27,31,30,True,0.9037678482631842,0.7425699830055237,1.006369947642088,0.813054084777832,,0.6976223776737849,0.7809954285621643,0.9877286275227865,1.633577238364766,1.0,0.3333333333333333,0.06666666666666667,,,
reverse_integer__v3__procedural_prose,reverse_integer__v3,reverse_integer,numeric_reverse,3,procedural_prose,"Given a nonnegative integer, reverse the order of its decimal digits.","Define a procedure named reverse_integer that receives entry.
Set x to 0.
While entry is greater than 0, do the following.
    Set element to (entry % 10).
    Set x to ((x * 10) + element).
    Update entry to entry // 10.
Return x.",False,25,74,73,True,0.8759897023962478,0.7830973863601685,1.077723876029741,0.8219249248504639,0.9619751640387215,0.7215213136721964,0.7743983268737793,0.9699007485010852,1.3810568498003504,1.0,0.4246575342465753,0.2054794520547945,1.0,0.0,0.0
count_odd__v1__pseudocode,count_odd__v1,count_odd,parity_count,1,pseudocode,"Given a list of integers, count how many values are odd.","PROCEDURE count_odd(values)
count <- 0
FOR value IN values
    IF (value % 2) != 0
        count <- count + 1
RETURN count",False,24,44,43,True,0.681663322412723,0.5743166208267212,0.8339214747768914,0.6806222200393677,0.6265096052258741,0.780671835638756,0.8737057447433472,0.9793932659681454,1.0166610770339017,1.0,0.46511627906976744,0.23255813953488372,1.0,0.0,0.0
is_nondecreasing__v3__python_opaque,is_nondecreasing__v3,is_nondecreasing,monotonicity,3,python_opaque,"Given a list of numbers, determine whether it is in nondecreasing order.","def zav0(mip0):
    for tuk0 in range(1, len(mip0)):
        if mip0[tuk0 - 1] > mip0[tuk0]:
            return False
    return True",False,27,57,56,True,0.5414387787002072,0.06033768877387047,0.7708996124841049,0.06147570535540581,0.6353915055634431,0.8251740945769208,0.9912953972816467,0.9680602923035622,1.2742542684445084,1.0,0.6607142857142857,0.5178571428571429,1.0,0.0,0.0
matrix_find_position__v3__pseudocode,matrix_find_position__v3,matrix_find_position,matrix_search,3,pseudocode,"Given a matrix and a target value, return the row and column of the first occurrence in row-major order, or minus one for both if absent.","PROCEDURE matrix_find_position(entry, result)
FOR x IN range(len(entry))
    FOR element IN range(len(entry[x]))
        IF entry[x][element] = result
            RETURN (x, element)
RETURN (-1, -1)",False,43,64,63,True,0.6835344885808549,0.30215349793434143,0.8617687500562401,0.3748801350593567,0.6803115685828888,0.7777135949286204,0.9310348033905029,0.9774905868938991,1.5406952221872792,1.0,0.5714285714285714,0.2222222222222222,1.0,0.0,0.0
insertion_sort_ascending__v3__controlled_nl,insertion_sort_ascending__v3,insertion_sort_ascending,insertion_sort,3,controlled_nl,"Given a list of numbers, sort it in ascending order using insertion sort and return the sorted copy.","PROCEDURE insertion_sort_ascending INPUT n_count:
SET result TO n_count[:].
FOR EACH entry IN range(1, len(result)):
    SET element TO result[entry].
    SET x TO (entry - 1).
    WHILE (x >= 0 AND result[x] > element):
        SET result[(x + 1)] TO result[x].
        UPDATE x USING - 1.
    SET result[(x + 1)] TO element.
RETURN result",False,32,119,118,True,0.6097909809954433,0.29192692041397095,0.7710865922005832,0.3439882844686508,0.7307824562014817,0.8018473843901844,0.940525233745575,0.9777454491388999,1.4731445448512928,1.0,0.576271186440678,0.3050847457627119,1.0,0.0,0.0
frequency_map_items__v3__nl_exp7_anchor,frequency_map_items__v3,frequency_map_items,frequency_map,3,nl_exp7_anchor,"Given a list of hashable values, build a dictionary mapping each value to its occurrence count.","Initialize with an empty dictionary. Process each value. If it is already a key, increase its count; otherwise create the key with count one. Produce the dictionary.",False,30,34,33,True,0.8003097228197888,0.7648858428001404,0.8505829381897594,0.839144766330719,,0.7333279396548416,0.7651444673538208,0.9945413163214019,2.0432087462201403,1.0,0.24242424242424243,0.12121212121212122,,,
least_frequent__v3__nl_exp7_anchor,least_frequent__v3,least_frequent,mode_selection,3,nl_exp7_anchor,"Given a non-empty list, return a value with the lowest occurrence count, choosing the first such value on ties.",Initialize occurrence counts. Then scan the original list while tracking the best value and lowest count seen. Replace the best only when a strictly lower count is found. Produce the best value.,False,35,39,38,True,1.3463491679806459,1.282808780670166,1.6969270145422535,1.7160695791244507,,0.5892496646234864,0.6217697858810425,0.9490370311235127,2.6332331305663836,1.0,0.07894736842105263,0.0,,,
count_increases__v1__pseudocode,count_increases__v1,count_increases,adjacent_analysis,1,pseudocode,"Given a list of numbers, count how many positions contain a value larger than the immediately preceding value.","PROCEDURE count_increases(values)
count <- 0
FOR index IN range(1, len(values))
    IF values[index] > values[(index - 1)]
        count <- count + 1
RETURN count",False,31,56,55,True,0.677164891414048,0.2997327148914337,0.855628760181505,0.30095696449279785,0.6767288905153576,0.7875774210149592,0.9399548172950745,0.9759514743631537,1.0327593181997972,1.0,0.509090909090909,0.3090909090909091,1.0,0.0,0.0
linear_last_index__v1__procedural_prose,linear_last_index__v1,linear_last_index,linear_search,1,procedural_prose,"Given a list and a target, return the index of the last target occurrence or minus one if absent.","Define a procedure named linear_last_index that receives values and target.
Set found to -1.
For each (index, value) in enumerate(values), do the following.
    If value equals target, do the following.
        Set found to index.
Return found.",False,33,63,62,True,1.0006628174920595,0.9595817923545837,1.1953641324334088,1.155388593673706,0.9516533781740073,0.6855815836498814,0.6781313419342041,0.9742403934078832,1.5537829854527503,1.0,0.3387096774193548,0.11290322580645161,1.0,0.0,0.0
binary_to_integer__v1__python_opaque,binary_to_integer__v1,binary_to_integer,base_conversion,1,python_opaque,"Given a string of binary digits, convert it to a nonnegative integer.","def zav0(mip0):
    tuk0 = 0
    for qel0 in mip0:
        tuk0 = tuk0 * 2 + int(qel0)
    return tuk0",False,26,53,52,True,0.8070211673386019,0.36662890017032623,1.206657278716403,0.3776853233575821,1.015905308480565,0.7455982035742357,0.8977941274642944,0.9385867749269192,1.5691852509430997,1.0,0.5,0.2692307692307692,1.0,0.0,0.0
group_by_length__v2__pseudocode,group_by_length__v2,group_by_length,grouping,2,pseudocode,"Given a list of strings, build a dictionary grouping strings by their length while preserving input order inside each group.","PROCEDURE group_by_length(output)
item <- {}
FOR current IN output
    value <- len(current)
    IF value NOT IN item
        item[value] <- []
    item[value].append(current)
RETURN item",False,34,59,58,True,0.7963236218623432,0.4140942841768265,1.060898591411011,0.5414558351039886,1.0205300620834654,0.738364479922015,0.9188697338104248,0.9635732996052709,1.217888104325915,1.0,0.5172413793103449,0.25862068965517243,1.0,0.0,0.0
anti_diagonal_sum__v1__procedural_prose,anti_diagonal_sum__v1,anti_diagonal_sum,diagonal_aggregate,1,procedural_prose,"Given a square matrix, calculate the sum of its anti-diagonal.","Define a procedure named anti_diagonal_sum that receives matrix.
Set total to 0.
Set size to len(matrix).
For each row in range(size), do the following.
    Increase total by matrix[row][((size - 1) - row)].
Return total.",False,25,67,66,True,0.9222171666871432,0.8638534545898438,1.0783341043985053,0.8960789442062378,1.1159271801506938,0.7063466893001036,0.7228564321994781,0.9776636416261847,1.5219533403375836,1.0,0.36363636363636365,0.18181818181818182,1.0,0.0,0.0
anti_diagonal_sum__v1__pseudocode,anti_diagonal_sum__v1,anti_diagonal_sum,diagonal_aggregate,1,pseudocode,"Given a square matrix, calculate the sum of its anti-diagonal.","PROCEDURE anti_diagonal_sum(matrix)
total <- 0
size <- len(matrix)
FOR row IN range(size)
    total <- total + matrix[row][((size - 1) - row)]
RETURN total",False,25,57,56,True,0.6626495969082628,0.38472869992256165,0.8217774782013814,0.42755258083343506,0.8459314137383083,0.7857958740953889,0.9059715270996094,0.9784400016069412,1.135347483705118,1.0,0.5357142857142857,0.25,1.0,0.0,0.0
matrix_contains__v3__nl_exp7_anchor,matrix_contains__v3,matrix_contains,matrix_search,3,nl_exp7_anchor,"Given a matrix and a target value, determine whether the target occurs anywhere in the matrix.",Process every row and every value within each row. Produce true as soon as a value equals the target. Produce false if the whole matrix is scanned without a match.,False,28,36,35,True,1.045810453114765,1.257928490638733,1.1924778075622662,1.34260892868042,,0.6680125040667397,0.6310533881187439,0.9821824278150286,2.0298520717603554,2.0,0.2857142857142857,0.05714285714285714,,,
most_frequent__v1__python_opaque,most_frequent__v1,most_frequent,mode_selection,1,python_opaque,"Given a non-empty list, return a value with the highest occurrence count, choosing the first such value on ties.","def zav0(mip0):
    tuk0 = {}
    for qel0 in mip0:
        tuk0[qel0] = tuk0.get(qel0, 0) + 1
    vor0 = mip0[0]
    for qel0 in mip0:
        if tuk0[qel0] > tuk0[vor0]:
            vor0 = qel0
    return vor0",False,35,108,107,True,0.4607801301933599,0.06472951173782349,0.7052153874365189,0.07060655206441879,0.7472155679440927,0.8577201532844071,0.9891002178192139,0.9625348164656452,0.929184472958415,1.0,0.719626168224299,0.4953271028037383,1.0,0.0,0.0
group_by_first_character__v3__controlled_nl,group_by_first_character__v3,group_by_first_character,grouping,3,controlled_nl,"Given a list of non-empty strings, build a dictionary grouping strings by their first character while preserving input order inside each group.","PROCEDURE group_by_first_character INPUT result:
SET element TO {}.
FOR EACH x IN result:
    SET entry TO x[0].
    IF entry NOT IN element:
        SET element[entry] TO [].
    EXECUTE element[entry].append(x).
RETURN element",False,38,71,70,True,0.9856051616104585,0.7005935311317444,1.345151893741318,0.8980543315410614,1.1053047512369674,0.6784143219036716,0.7848848104476929,0.9449297368526459,1.6561871104973502,1.0,0.3142857142857143,0.08571428571428572,1.0,0.0,0.0
adjacent_sums__v2__procedural_prose,adjacent_sums__v2,adjacent_sums,adjacent_transform,2,procedural_prose,"Given a list of numbers, create a list containing the sum of each adjacent pair.","Define a procedure named adjacent_sums that receives current.
Set value to [].
For each item in range(1, len(current)), do the following.
    Append (current[item] + current[(item - 1)]) to value.
Return value.",False,27,60,59,True,0.9230339626517241,0.8071043491363525,1.1073074530853526,0.9349913597106934,1.0968488295152112,0.7037831208968567,0.7168035507202148,0.9744158134622088,1.6198998347989784,1.0,0.3559322033898305,0.1694915254237288,1.0,0.0,0.0
moving_average_three__v3__nl_exp7_anchor,moving_average_three__v3,moving_average_three,sliding_window,3,nl_exp7_anchor,"Given a list of numbers, return the average of every consecutive window of three values.","Initialize an empty result list. For each starting index that leaves three values available, add those three values, divide by three, and append the average. Produce the result.",False,27,35,34,True,1.1655044056036894,0.8966541290283203,1.3389175161719322,1.0767349898815155,,0.6383109872832018,0.6918349266052246,0.9752467975896948,2.1039330038406394,1.0,0.17647058823529413,0.0,,,
partition_by_sign__v2__procedural_prose,partition_by_sign__v2,partition_by_sign,partition,2,procedural_prose,"Given a list of numbers, return two lists: negative values first and nonnegative values second, preserving input order within each group.","Define a procedure named partition_by_sign that receives output.
Set item to [].
Set value to [].
For each current in output, do the following.
    If current is less than 0, do the following.
        Append current to item.
    Otherwise, do the following.
        Append current to value.
Return (item, value).",False,37,80,79,True,0.875477026906336,0.6983416080474854,1.0663085130803711,0.7522591352462769,1.0357297166706607,0.7120227242195154,0.8122614622116089,0.9737378441834752,1.485997307240297,1.0,0.43037974683544306,0.22784810126582278,0.9166666666666666,0.0,0.08333333333333333
rotate_matrix_clockwise__v2__controlled_nl,rotate_matrix_clockwise__v2,rotate_matrix_clockwise,matrix_transform,2,controlled_nl,"Given a non-empty square matrix, return a new matrix rotated ninety degrees clockwise.","PROCEDURE rotate_matrix_clockwise INPUT value:
SET output TO [].
SET total_value TO len(value).
FOR EACH item IN range(total_value):
    SET current TO [].
    FOR EACH counter IN range((total_value - 1), -1, -1):
        EXECUTE current.append(value[counter][item]).
    EXECUTE output.append(current).
RETURN output",False,30,100,99,True,0.8328493026395639,0.47312411665916443,1.1077049128767666,0.6150609850883484,1.031730813227801,0.7387867770110718,0.8866353631019592,0.9599056731570851,1.6203414283920963,1.0,0.48484848484848486,0.1717171717171717,1.0,0.0,0.0
fibonacci_nth__v3__procedural_prose,fibonacci_nth__v3,fibonacci_nth,fibonacci,3,procedural_prose,"Given a nonnegative integer n with F0 equal to zero and F1 equal to one, return Fn iteratively.","Define a procedure named fibonacci_nth that receives result.
Set entry to 0.
Set x to 1.
For each element in range(result), do the following.
    Set (entry, x) to (x, (entry + x)).
Return entry.",False,35,63,62,True,1.246463316522779,1.36825031042099,1.5512789934573155,1.5480116605758667,1.3852221618194587,0.5904373089151997,0.5305704176425934,0.9554444349581196,2.1340586673581012,1.0,0.24193548387096775,0.0967741935483871,1.0,0.0,0.0
is_subset__v3__procedural_prose,is_subset__v3,is_subset,set_relation,3,procedural_prose,"Given two collections, determine whether every value in the first collection occurs in the second.","Define a procedure named is_subset that receives element and entry.
For each x in element, do the following.
    If x is not in entry, do the following.
        Return false.
Return true.",False,27,47,46,True,1.099664182483178,0.9913545846939087,1.3986441537170955,1.1400907635688782,1.029505071995046,0.656511838345424,0.6511579155921936,0.9575954001882802,1.962143294191818,1.0,0.2391304347826087,0.06521739130434782,1.0,0.0,0.0
filter_mapping_by_value__v1__pseudocode,filter_mapping_by_value__v1,filter_mapping_by_value,dictionary_transform,1,pseudocode,"Given a dictionary with numeric values and a threshold, return a new dictionary containing only entries whose value is greater than the threshold.","PROCEDURE filter_mapping_by_value(mapping, threshold)
result <- {}
FOR (key, value) IN mapping.items()
    IF value > threshold
        result[key] <- value
RETURN result",False,36,50,49,True,0.7934499890448488,0.6976183652877808,0.9675799746028318,0.7342115640640259,0.8128645831020549,0.7414089261877294,0.8012733459472656,0.9770689630994991,1.006018145805776,1.0,0.40816326530612246,0.20408163265306123,1.0,0.0,0.0
count_odd__v2__nl_exp7_anchor,count_odd__v2,count_odd,parity_count,2,nl_exp7_anchor,"Given a list of integers, count how many values are odd.","Begin a counter at zero. Inspect every integer. When the current value is odd, increase the counter by one. Output the counter after all values are processed.",False,24,33,32,True,1.044802080374211,0.8220220804214478,1.1720392075367272,0.9440188705921173,,0.6558917774818838,0.6478729248046875,0.9842884745448828,1.8751091203885153,2.0,0.28125,0.03125,,,
flatten_lists__v2__python_opaque,flatten_lists__v2,flatten_lists,flatten_one_level,2,python_opaque,"Given a list of lists, flatten exactly one level into a single list.","def zav0(mip0):
    tuk0 = []
    for qel0 in mip0:
        for vor0 in qel0:
            tuk0.append(vor0)
    return tuk0",False,26,54,53,True,0.6786124988833556,0.1583292931318283,1.0559593087544374,0.160716250538826,0.8889532653744344,0.7905751334608726,0.9725860357284546,0.9417804929445375,1.78575057649467,1.0,0.6226415094339622,0.37735849056603776,1.0,0.0,0.0
